,dG_mean,dG_stdev
0,0.06071997971273959,1.8993563886374667
1,0.5372399861626327,1.924357861807091
2,0.6195799887366593,1.8345129109300042
3,1.0991199936997145,1.7792451204541497
4,1.0541399937216192,1.7336518775201388
5,1.0388999882414938,1.6938306602133835
6,0.9278699932415039,1.5782336702549065
7,0.1831899815797806,1.8841470002634324
8,0.531249988887459,1.8857429711032394
9,0.7700399903450161,1.7978851440752572
10,0.9907199918497354,1.8309471499652055
11,1.1102299913559108,1.8479167767928677
12,1.0793999921157955,1.7033833403380332
13,1.068049992101267,1.718841425626948
14,1.0249999936521053,1.6468132760019834
15,1.0481899917069823,1.58941617400711
16,1.0369799925684928,1.6583778301514487
17,0.9133499932605773,1.5625626497349185
18,0.9465699924714863,1.614915195224989
19,0.9262199922278523,1.6238123848506765
20,0.9175199926495552,1.6384189338427584
21,0.9143699940890074,1.5808485546087285
22,0.9246699908990413,1.5518378220101194
23,0.998019992241636,1.6696341602713323
24,0.9535099936723709,1.6292929567084333
25,0.9836599911805243,1.5839337554767778
26,1.0153599904105066,1.623599459290541
27,0.9754599933866411,1.6302792213399049
28,0.9641399935111403,1.724008540081082
29,1.1350899923294782,1.8058678660735583
30,1.0840999927725643,1.770561312005177
31,1.0252899974510075,1.6437703309442504
32,0.9901099963448942,1.618014483331192
33,0.9524199909456075,1.5414282613047883
34,0.922529992222786,1.6194894398110453
35,0.9541799907740206,1.6131640517895598
36,1.0644499923530966,1.7059480235368898
37,1.1406599905546755,1.7601980874839431
38,1.043409994777292,1.6363352487032201
39,1.0248099940251558,1.662137457139761
40,0.9806799908578396,1.5964428211836381
41,1.0005199938490987,1.6483327003086852
42,0.9329999916348606,1.5717623667161849
43,0.824189991120249,1.5394647409895907
44,0.937309990150854,1.5587655372548839
45,-1.0988400284331292,1.072234802585296
46,-1.04391002837196,1.1523214086146771
47,-0.8606800276134163,1.3533779063979972
48,-0.04451001967489719,1.8395025925470438
49,0.7235599879436195,1.8386294077163394
50,0.9112199934963137,1.6507505212040012
51,1.0626899924203754,1.6735539454280506
52,0.009649979757145048,1.9072406769734345
53,-0.16889002147875726,1.8798219240595793
54,-0.26840002414211633,1.8556834496141668
55,0.0028099791128188374,1.9274750385999142
56,0.4547299852948636,1.9816850717560401
57,0.8092499890439212,1.7974230767820774
58,1.1237199921105057,1.7918840198531751
59,1.0604899939280004,1.7090684096513293
60,0.9409899949505925,1.5708725888669701
61,0.9764799923878164,1.584392930419222
62,1.11869999223575,1.7112517244066958
63,1.055439993834123,1.6053504166354489
64,1.090669994564727,1.7508367258040785
65,1.1149899929873646,1.733149554944378
66,1.05954999403283,1.781380048367373
67,1.1682899899855257,1.8713590584618034
68,1.2231299919132144,1.7820249352636828
69,1.177569993175566,1.7292033334377042
70,-0.01585002025589347,1.8331648843592947
71,0.6848299905024469,1.838361546473293
72,1.1409999935887754,1.8406972528292012
73,1.0571499919705092,1.628207644765476
74,0.8902699938435108,1.5466511531137817
75,0.2652699815072119,1.9488727812619198
76,0.8123099872823805,1.8428479975633525
77,1.0351799944173545,1.7407084595209286
78,0.9764499921239913,1.7210507440787632
79,1.0888699897732586,1.728883968087421
80,1.1182299914490432,1.6875278165697876
81,0.9990899946447462,1.6553429967628615
82,0.3428599863257259,1.8842854418672181
83,0.6507599867340177,1.8490309383973857
84,0.8341399870403111,1.8542880707617264
85,1.0453299956601112,1.6699869707995914
86,1.029329989951104,1.7722474443086413
